item_id,qty,selling_price,order_id,product_id
H9LH2,5,1.81,JO7IX,4YKYZ
W9Z0P,6,4.82,4I7R7,P54TQ
M6FUH,5,10.83,X64OJ,WFT9G
5YF7Q,7,2.28,WO0VP,K4FZ5
TOEA1,4,10.35,69FBG,V6BKZ
5XMZ1,1,4.29,69FBG,3WOYL
YMLDA,9,2.23,OZVWT,EEOQA
IQ68G,5,14.06,PYKVE,ALCBL
RZO44,4,5.04,VE0QK,TY0I8
XOUBG,7,8.66,U5HTT,YLKMA
OUOV9,7,4.91,U5HTT,R0PBG
IJSBO,7,9.36,3B9W2,TSN5P
86MUD,5,7.7,PWD0Y,8CA8L
7L4DJ,1,1.11,EXYUB,QJ7MC
7LIN6,8,3.36,D28G6,NQBX0
8DL16,2,31.32,T8TS3,LNLBU
07OI9,9,2.42,C97BA,BZ2IX
OEH0G,2,2.21,8N4O3,9K2AL
1CPL1,7,8.77,VCKII,6ECVS
0X5LG,7,4.57,VCKII,E8K8K
UJB1G,3,2.46,ZXWUF,ZQLZO
NSG83,7,0.99,COA8Y,X3BWP
38MTS,6,15.42,53JN2,37YQC
R95XS,7,2.32,9KNZ0,G3K37
YGN1Y,9,42.79,AB9FY,X0401
WZSZ3,10,1.18,6O53T,86JQ7
YLKHW,3,3.72,TA4BM,XQUM7
P4EZU,5,2.27,TYOQN,GQZJP
NWOGS,10,1.32,AQDOO,BLOCR
L3R7I,7,7.75,YCOGT,WSJJC
16UZ9,8,11.87,Q8DMH,5UUXB
07GKQ,3,12.86,Q8DMH,3R28Q
DE7EW,4,5.79,ONNKS,RAUEN
BTNGW,1,3.83,PPKP0,C0PRG
UOHDO,4,2.18,4T4V8,LVEN0
KQF3R,10,1.72,SS8VT,ICY1N
Y96PJ,2,7.2,MD26V,GW6ZI
FSSQO,7,4.08,MD26V,7NZ9Q
7FLEH,2,9.99,MD26V,UBZYL
ZGPDS,5,4.15,5B050,JXKTO
6HG3G,5,6.71,7M9CQ,P4XL5
PC6JI,10,9.84,TD7V4,P97CG
SJLGF,8,5.23,EHXFU,6ECVS
HIRMY,9,15.09,MI34D,2M900
D4IV3,8,3.16,VP47H,FANGU
Z0O81,4,3.41,0T0Y9,P70HF
MIF7Q,7,2.18,YXNF1,FJZQE
MDX3K,1,2.45,B1M0X,CS73N
T6X10,4,0.99,CX6P5,8SVE8
VECWO,3,4.59,XGO7P,QZPF5
KJRER,9,2.65,XGO7P,LXJML
8Z04L,10,8.82,XC7NA,3K7ZD
MCZ8E,6,8.83,A5I43,3AFAV
8G8XT,10,7.31,Y5HDX,3AFAV
R90T9,6,2.54,Y5HDX,GN11E
91FUF,1,5.95,Y5HDX,BQJ2N
JX21A,10,5.63,ZU6K6,43CM8
TE5IP,2,5.88,M1ODX,UXXKY
5SDJQ,10,18.49,R7N1U,8R03H
G2POJ,9,3.38,R7N1U,8HUQ4
NNZNP,3,1.23,R7N1U,KB856
39J1R,8,4.95,QKW9K,H3HBY
5S2N1,10,13.71,QKW9K,9DA7J
3CLC9,7,10.69,QKW9K,2AT8T
PTHHX,3,3.19,OD9KG,SOKGZ
1KTE0,3,4.92,OD9KG,1GQ8O
CFUCP,10,3.95,5U3Q3,DVJHC
4G59S,8,3.54,M66WY,JDQP2
3QW4A,4,6.6,WS95V,F6QZB
PSL07,2,3.49,WS95V,MDPPC
F1KT4,8,1.2,77CUI,RPRGX
2I2I1,3,1.03,77CUI,C8SH9
TYKX9,6,4.42,77CUI,PWEGA
ANWDU,1,2.08,77CUI,LFLVR
TY71N,10,0.99,96Y7B,MW448
UUGT7,5,10.11,88XAX,6HPUX
SQJX4,9,39.7,MSLTS,3QQEP
DU5SE,6,0.99,MSLTS,A8OWO
KCXAM,3,7.32,KO6VF,5KX5O
MT8VT,10,12.6,KO6VF,OP2W7
972QX,8,7.17,9YXJR,8UCWX
81S3S,1,8.28,ZVEA7,PZU51
ITNVF,10,13.13,CJAZN,LVD5O
KGK12,5,3.88,AHZWB,M7UAU
YSHP8,4,26.73,AHZWB,TLN4D
UHC5A,8,5.57,ONKUY,R8ZD5
G5SJS,3,4.23,G686E,PKAJG
VICB2,6,4.89,SOMCY,EBY6L
BA0ZC,9,2.84,V4AQO,6X2OD
9206D,6,5.27,V4AQO,G08JV
0FVQF,1,1.54,EQZRJ,RPRGX
ZUJ2U,1,3.07,TNI25,IW939
RMG5B,1,5.91,TNI25,TMD3L
Y1BQF,1,9.96,KNLTH,9CLQJ
E9AQO,4,1.41,YLRFP,C8SH9
8H6HR,4,3.58,OK7C2,EEOQA
QBZLN,1,8.43,YU760,RVEW0
ULMY4,5,7.55,HL0U9,92RTN
HKGBR,5,3.13,FM7HQ,2GHCW
CKGRJ,3,4.93,40NU2,YLKMA
SQHMD,7,0.99,40NU2,RIYZZ
6ZR9H,5,4.07,W66UZ,L9TI9
6ESZV,7,6.44,IQBZZ,B28ZZ
SCXHY,6,10.82,IQBZZ,JTO6X
KCZE1,3,4.61,IQBZZ,B80N7
K0ZZT,7,5.67,DU6YT,P54TQ
EBUO9,2,6.4,DU6YT,LSX4P
3C74W,4,8.54,F5SPT,6ECVS
D17S0,1,3.52,A8U6E,7184L
U8DJ1,8,1.85,WBO55,KB856
4VPP0,7,5.62,FGDE2,YDFT3
8P64P,8,31.22,FGDE2,37YQC
3FTA2,10,3.88,5HRAH,FC3F3
FX0T3,6,2.6,5YBW3,LVEN0
YLG1K,8,4.84,5YBW3,7184L
EMFN5,10,13.98,A4BVG,7BWW9
0G80L,4,5.12,A4BVG,BQJ2N
UKHN3,6,7.06,KBXUD,GQCKF
GCLU1,8,8.31,KBXUD,2RU78
T64EG,8,5.18,YMB4Q,ZML2R
I7Z6V,7,4.06,5Q8K9,O5OUG
8V4Z3,5,7.43,HBKUN,R0PBG
SDY06,5,3.73,5AN0P,MX5D9
5MRF5,9,1.49,JAKT3,FJZQE
317XC,5,2.33,JAKT3,RIYZZ
VZD7B,2,7.62,JAKT3,YDFT3
AEDZ9,6,7.49,KC8E8,NRL6E
J43T8,10,7.26,KC8E8,LW1CZ
I7LVC,10,4.62,N8NNM,IW939
WCSTV,4,5.78,N8NNM,WGTLD
887FR,8,3.07,C0G39,H1ZUB
ZZ3F0,3,7.47,C0G39,G90RK
4NQX3,2,4.1,ACMEU,V059U
NKOMM,3,7.77,B4SYL,GW6ZI
WYA3B,8,2.78,B4SYL,LEEVP
B112K,3,13.43,5BEY4,90T50
L0OLL,4,1.78,7ER2K,H3N71
VA6D1,6,12.34,7ER2K,2OIFC
IL3ZC,10,4.05,AXORE,24TM5
9C1BV,7,9.27,YB781,5E7NW
5R0YO,6,4.98,TKN0T,LXJML
CZP64,7,3.95,TKN0T,LOXVO
WNK1D,10,14.31,RQKA3,TLN4D
SQ8B2,1,0.99,G6P3J,A8HUO
6600F,10,14.94,G6P3J,GULLZ
2DLZU,8,6.2,NUHBA,G4Y5X
6RF6V,7,8.6,NUHBA,UG761
K3XM9,8,7.59,IEVTA,WHN3J
97T73,5,10.67,LSEGD,7GQ6D
43JLW,9,1.85,D2Y97,6K05Y
WJLNL,9,3.65,0XFW9,YDFT3
121J0,8,7.75,89CCZ,U1H41
V5VIK,6,4.92,J770S,RFBU9
ZJ9IA,1,16.45,YQJM3,PQ9EZ
5DSNT,10,13.41,YQJM3,SLEL5
VNWUG,6,5.0,PAAEA,V059U
H76SR,10,12.22,4OBSM,65SEG
MQJ1I,7,1.76,FCPMK,RIYZZ
02Q7M,1,1.83,ZXHCE,IADDY
G3AGT,10,5.97,ZXHCE,M7UAU
A97D6,8,3.46,WE99R,KNJZ6
DF7EA,9,16.41,CGG70,5LXR0
UW31A,1,4.47,CGG70,B28ZZ
NXV81,3,10.69,LPOUT,V4DH9
QXQZN,10,4.49,BRWAG,GQCKF
MT2JU,10,2.69,RJFJ4,EVNXI
C2R78,10,4.38,WKDA0,NEUMF
4MF43,7,3.12,EAZVF,U0BKO
1IC4Z,5,8.36,LWO13,AJYXD
XVHYT,2,3.58,FAPA7,0O1IB
4OX5I,5,22.54,5D82E,DTOPP
LXGBD,1,3.96,5D82E,OBTGP
3A7SY,3,7.19,9AASA,G90RK
S2MN9,7,4.26,9AASA,0LLE6
XOEXU,8,19.62,CRAUJ,1ZKKL
4VCZM,6,3.41,RE16T,58OU3
WLZWE,3,3.19,RE16T,8Z8TG
WWFGK,3,4.53,PRUZ8,8CA8L
54KNR,1,4.53,PRUZ8,L4H3G
FINCO,9,0.99,PRUZ8,MMT4N
RIKAD,6,5.45,VV6RW,DWE7N
2Q0GI,2,11.3,F5QJI,LVD5O
XIP0M,10,4.16,S1QMT,RAUEN
GE47P,9,4.62,S1QMT,J59H0
P378K,9,5.17,Z74MY,SHF0A
N2TIW,8,2.64,FXYGD,5DIKX
U3OKR,10,13.04,2MB5N,WFT9G
M1A4I,2,11.06,LJXIE,74HC1
BYKW3,1,7.79,IOP6S,4VJIT
M8YF4,9,1.76,IOP6S,3MAE2
MCII7,2,5.14,IOP6S,LEXZS
6JWGH,4,5.18,IOP6S,KF20R
ZROG2,8,6.21,SOBS9,P4XL5
EOV7Y,4,3.7,NHFUM,KS9AX
YCPO8,8,22.29,NHFUM,Y5ZMA
PVCA4,4,3.31,7TERK,IW939
LYAFL,8,8.89,CMW2S,GXYWF
I41EP,5,6.55,10B1L,BQJ2N
BZ7DM,9,4.57,5ZCX4,UT102
9WQCJ,7,5.93,DAEBD,7184L
KUZSU,8,0.99,QEWIN,X8YHB
LM6D6,1,9.06,QEWIN,U1H41
0K3O3,6,1.86,QEWIN,GXQ8Q
JB042,10,8.7,QEWIN,V92FI
09T1X,4,7.41,KAFKL,LVD5O
ZV1MX,6,1.18,6VMYS,ICY1N
9NO1M,6,3.09,CLZQ6,S1KS2
PMLEC,5,1.49,CLZQ6,GMGO5
NKS6N,5,9.47,AFFGR,8CA8L
PJSLM,3,3.99,EFBWX,K4J06
LNGRZ,6,2.57,293WN,46HCV
6H1SP,5,6.51,293WN,MDPPC
0HDD4,9,8.18,J6K7A,TY0I8
7ZKF7,1,3.3,UW46M,3BPK2
KI80O,2,8.1,UW46M,E8K8K
JU9E9,5,2.12,XDVSH,QJ7MC
ISURT,9,5.67,VH9B5,S5F2I
2A4TS,1,4.13,VH9B5,P97CG
QFJFH,8,12.7,4CG82,HVVHI
RL5A2,4,12.81,GM2HG,PSYJY
5CAX2,6,7.75,2Y5Q5,A46O7
GW6F2,7,2.47,2Y5Q5,X5XG7
9RAPS,7,6.15,5YDCY,2MQBL
8DRX1,7,37.16,5YDCY,9S30I
NTEBE,3,4.24,1WMGD,2SF9G
HFVH1,7,21.67,K01WP,Y5ZMA
QALS7,1,3.1,4E79Y,YGKLY
59AVQ,8,36.77,4E79Y,8IDLX
MJAXY,8,2.34,4NIG2,AEF4Y
HKAH8,8,19.88,JACWW,8VPBX
7UNAF,4,2.36,PCB1N,4PJKU
SGVNU,9,3.51,GG97J,LG8EX
TANX3,3,6.16,GG97J,OE915
E32NB,9,16.04,PT5QK,65SEG
CEPVH,5,5.11,S2FI3,UF431
I4P2L,2,6.7,GVR9Z,ZUHO3
ILBM5,3,4.16,57XU5,9P8N6
MYRKA,4,8.53,57XU5,8CA8L
66HCN,3,5.88,57XU5,SSJWN
CKTQT,10,4.34,57XU5,I3KJ2
TCYQ9,9,12.7,0PTEY,GULLZ
00HPD,3,3.21,LRC7S,0O1IB
GR91E,3,6.57,M3SNL,SLEL5
A0CMI,3,7.06,N4ZLJ,ZML2R
3LYK9,6,14.09,Y2AA6,84G67
1Y9N6,4,0.99,C3U9G,0VMR0
Q4Z17,5,5.55,C3U9G,V059U
6TRT9,10,0.99,PGBXB,8NDN8
LR0GI,5,3.64,PGBXB,TTMTO
NYI9R,8,1.0,506JU,6MCT9
RDNMY,5,2.41,506JU,P39SF
157L4,8,3.57,8ZOKY,OVT81
EILDP,3,7.02,8ZOKY,JAPPU
POLO3,5,11.57,N0TTQ,NCRWX
5PHCL,8,10.76,N0TTQ,DHNW3
Y7W0D,4,10.79,6YS9D,I3KJ2
5Z8IA,8,2.43,EWS48,XZVBW
UAYPY,3,6.15,EWS48,K4J06
LAQKN,9,2.66,XU180,U416B
5QKDK,2,4.28,XU180,M3XI5
YGLVK,3,18.2,BQ7B2,84G67
4D9DZ,10,8.42,1T2V1,OS9YR
UUWHQ,5,3.29,9OR5S,YGKLY
E0H2Q,2,3.34,CLCJ5,LFLVR
HXT0N,8,4.67,9PL1E,PZKL4
738D4,8,4.51,S1IZT,2VOTG
K2IW7,3,0.99,T4Z86,0VMR0
VZK37,8,3.83,0EIX1,UDRJG
65DDD,1,4.9,YOVL7,IW939
TTVY7,6,7.62,8E8AA,JHXPY
T4HZ0,8,6.16,N61F6,5I2NI
S355T,3,2.67,OIYZM,XUXA0
SHX7I,7,4.11,L830D,ZUHO3
Y5EL8,9,6.73,M17S6,EB2EI
VXYC4,9,2.24,JP814,K3W6C
A3QRP,2,8.5,X3G5K,B28ZZ
SN4ES,6,12.19,PDSMF,HVVHI
71M2V,3,2.51,YEZB0,Z0VW4
K6UOQ,6,31.04,APEWB,YE4GB
RQ7IC,2,12.91,EZGCK,33ZMJ
W1U5W,5,32.75,29TB9,W2KMW
I0LNK,6,2.53,85E8W,6X2OD
MRVST,10,6.49,OLTFX,WSJJC
YJGZM,2,6.27,OLTFX,P54TQ
7A3SS,10,4.33,YBSZH,QX43P
4HVMQ,2,9.56,JBIAS,P70HF
DV7XC,6,6.17,8LA7O,YLKMA
C88TD,9,7.8,ZC4VL,O64TP
250NL,10,1.06,ZC4VL,KB856
8K4N8,10,7.02,ZC4VL,6HPUX
GP8CR,7,4.23,ZC4VL,58PB2
VBT48,7,5.81,ZC4VL,92RTN
S9F5V,8,4.91,MHUG9,V3SOM
8YFZG,7,15.86,MHUG9,HVVHI
FR2CM,7,9.05,E794L,74HC1
2ZDLR,6,0.99,E794L,HJFMO
2OE8C,4,5.21,DUC8A,NJTOJ
B6WU2,6,11.21,AAMPN,FT5IF
5Y3DJ,4,2.61,KF8TZ,RIYZZ
4TWA1,8,2.3,KBS27,Q6ZEO
WCAZM,1,11.08,GIJXR,65SEG
CWWA4,8,3.62,D9VGV,PWEGA
HDXCD,3,4.02,D9VGV,3K7ZD
KHUTM,10,5.23,TDH8V,0KY4F
QRQZ8,4,2.1,TDH8V,73MZ9
ATRH5,5,0.99,TDH8V,KB856
5G55I,4,1.23,TDH8V,86JQ7
ETAXZ,5,17.3,3BM38,BK2QT
E8T4R,2,2.69,10VAX,WZO4R
VYWKE,8,3.69,KVSUM,FANGU
2FA3L,4,1.3,KVSUM,TJHLQ
FWALF,9,10.2,KVSUM,OS9YR
06Q4Z,8,3.9,ONVWK,B28ZZ
QGSOS,2,4.86,G1153,EVXJD
ZG1QO,10,13.96,ISTKI,37YQC
MA7X9,6,4.19,GMA4P,I6NQP
111N9,3,15.23,EWLFG,Z8DO8
RQ15D,4,3.44,EWLFG,MQDMU
4DXFR,2,9.33,EWLFG,PCJUY
VZP2F,4,6.06,G13VJ,74HC1
T1JDP,4,14.74,OAD0B,2M900
6Z1LX,4,1.3,INOWF,MT3F7
MV6B5,4,0.99,G3H5D,86JQ7
BF4LP,6,12.24,G3H5D,3R28Q
VDNL0,10,3.4,FDWC2,9P8N6
U9YQI,2,4.73,7MVTL,FVIK0
4P5KR,1,4.05,0AN3D,YDQ0J
1NBFX,1,3.9,0AN3D,512X2
SUM8G,5,13.39,G90OY,90T50
UCFEL,6,7.32,G90OY,UF431
SOWQI,3,6.12,XJUS0,JY2QU
DTZ7Y,1,3.25,5XJMH,VKIMP
SMSYZ,1,8.81,847WJ,UG761
Z8RTQ,6,4.09,2SITK,PZU51
I2WPB,9,4.83,1WIE5,ZCNB8
DI0ZL,8,1.92,1WIE5,NL2ZK
8KPM7,10,2.29,2PHH0,58OU3
KHOEF,6,3.75,2PHH0,ZVH2Z
ABPO0,5,4.09,8RGYZ,JAPPU
9HRUF,2,11.0,KMXDV,Y56S6
HKZHL,10,6.69,LADFE,P54TQ
Z1TJB,9,16.72,BB2V5,5LXR0
DLM60,2,13.5,KB9CW,6JLU0
J8Z3Y,3,15.03,00UE8,T1P2J
UBDCO,6,5.22,8ERWF,RAUEN
9Q99R,6,3.23,Y0Q8F,8B68O
IWV95,4,4.46,IP0DH,7184L
OY7WM,9,5.3,L5U06,NEUMF
2PJK6,2,4.76,L5U06,B4256
1YNLD,1,2.17,Q1RK6,IN3KL
08QN5,8,10.54,T9L4C,T1P2J
KAYYE,7,5.19,T9L4C,2CVCH
BGMT1,10,15.93,7UOKI,DTOPP
2AFNI,9,4.11,26GAE,3WOYL
V4XKD,10,6.65,26GAE,C0PRG
4ZJMN,1,8.53,26GAE,9SZWD
12JD7,5,6.12,XI1CR,JO6NT
0565N,9,29.08,6X8K2,84G67
9N2WI,10,8.28,8AQ8K,FVIK0
MDODP,7,11.01,8AQ8K,NCRWX
Y9W1E,2,3.26,8AQ8K,C0PRG
1OMFK,5,5.0,PX1CE,W4HR9
KIF7T,7,4.21,PX1CE,0X9GR
4OUOX,6,4.33,PX1CE,EB2EI
KK04R,1,9.56,IMYNE,79WN4
RLY98,10,6.19,RNFU9,TBV62
XXIWF,2,6.61,1YHTS,DKC29
I8MH6,3,4.15,D7CMY,M54RL
E50M2,8,0.99,6DGKS,8NDN8
72UD8,10,9.97,K1LT1,RNRSP
836F2,1,21.17,QW6UI,2SEIL
Z6CAI,5,3.52,63ZDR,FA3EA
W7RQN,8,4.06,ADMDD,ER571
QGTRF,6,4.09,I0HSR,OVMCR
U40ES,6,17.67,RDDFF,8VPBX
75UQC,3,6.97,V0STT,LW1CZ
CDH78,3,23.0,BA7JK,2SEIL
MI08I,8,24.65,ELDRV,2OIFC
XSV1H,1,8.49,MI27A,6ECVS
J503S,10,2.63,3BAZ5,K3W6C
1YKHN,9,1.99,2T8TN,NJCGM
5IVGT,9,6.85,8PXI8,5KX5O
SDFVO,5,6.75,8PXI8,TAWAM
9MDB0,1,2.82,VTWE5,LFLVR
PHHKW,8,2.06,ROVJJ,EEHTM
S395P,3,8.78,347JO,2RU78
TQTXX,7,2.07,6P9GM,80C11
XYQW3,4,6.9,EUQAK,1GQ8O
CR7UZ,7,9.02,EUQAK,DVJHC
NILDT,7,4.86,TMN0P,1S7VD
KVXZA,10,3.55,BQAUL,UBFLZ
UH6AF,5,1.26,X59WP,PRWDW
TCHD7,3,3.7,QYAQU,CLDLH
1K0UD,7,8.75,63SKW,Q2MWM
06AND,4,5.6,WJKIG,FVIK0
88YRH,6,0.99,WJKIG,8SVE8
XT4E1,8,2.15,A0PYD,SUY4D
CK8K1,4,5.26,A0PYD,OINLG
UKPER,3,17.5,IKTI7,ONSIO
909LN,8,13.28,IKTI7,TLN4D
TNTLY,6,1.65,IKTI7,4YKYZ
PCCBY,10,39.63,IKTI7,Y7KB7
4K8PL,7,3.0,IKTI7,1GK0H
5OIZI,4,14.43,IKTI7,84G67
K9P42,9,2.95,IKTI7,QJ7MC
4IVT7,8,1.37,LU1XI,9XE9C
3X2S1,10,9.08,VD259,UXXKY
GOJF5,9,18.53,VD259,2OIFC
C5N92,3,17.4,XZEX3,FT5IF
8JSMO,5,4.39,XZEX3,0LLE6
LPN42,5,5.93,YLSDX,80C11
9UANL,7,3.82,4HR9R,I6NQP
Q9HID,10,5.42,3TJQ7,22P6A
W685V,7,3.7,XHDFK,1S7VD
MPBLZ,7,1.18,H7WCP,6X2OD
OKY9K,9,1.88,1ZZKU,KB856
ACMFC,4,11.2,NQC5E,NCRWX
2SRRG,5,4.12,YDZ05,RAUEN
A5IKY,8,10.78,YUZA6,5UUXB
95XXX,6,12.14,YUZA6,9SZWD
6LLUS,8,1.15,GQUWI,DMNTR
BQSI9,4,2.23,2D5E7,YDQ0J
LGJ33,2,5.96,2D5E7,PZKL4
OR3AB,5,5.74,QBCCI,6IPAG
U2ZBK,3,10.42,S66Q5,T6KMJ
YBQ5W,1,16.46,G0EHL,GULLZ
9SYTP,9,4.93,G0EHL,PL164
51UK8,2,2.84,G4WKR,6C9G3
HIV99,7,6.36,G4WKR,Q51Y8
YBHZP,1,12.63,8ITYM,FT5IF
ZS1QL,8,1.75,8ITYM,F5WUW
NOE4I,2,3.44,8ITYM,GW6ZI
UAFUQ,5,8.95,BQF3D,YZ445
SRYL7,5,1.29,8KQ7J,ED2FO
VKPRR,9,4.12,8KQ7J,93NRR
L0DML,9,3.49,UQ7QG,XUXA0
BBIBF,6,13.86,UQ7QG,WFT9G
T5RAQ,8,4.05,A5D07,SSJWN
GSSPD,6,4.46,C24A3,PCJUY
8W3Y3,1,3.48,9617X,P4XL5
KG69L,2,11.04,MITQ3,BNWJE
KAR4W,3,30.39,LB07W,37YQC
NMM2R,3,3.76,385QS,G90RK
2SIXM,1,11.83,385QS,OE915
P0BF4,3,7.97,385QS,XLH3C
BYNL5,9,1.4,MOFBG,LFLVR
5TYZN,10,13.63,9NE08,TTXEH
QIY0P,7,2.7,UYEV5,0O1IB
E46BW,3,8.32,9NRQF,XLH3C
1SZOH,4,2.51,9NRQF,TTMTO
8B7GZ,3,2.77,WS663,LLO6D
VPTVR,2,2.62,7POQM,22P6A
7GDHI,2,3.45,8EDF4,6WLH2
QRJ4C,6,5.09,XCMZI,LODFL
UIVZZ,4,2.36,XCMZI,QJ7MC
WEGWS,4,4.77,H017N,KNJZ6
7JE3L,6,4.21,JT7LV,0X9GR
0ZN0G,4,6.55,NDW1O,JXKTO
5ABRK,9,1.81,BXZG3,FA0EW
526MV,5,4.31,NBMF7,PCJUY
BM8EZ,8,2.89,NBMF7,ZQX4M
YHU00,2,7.57,84CGO,9AQYN
IG4EK,8,2.89,ACS3A,3F223
IPIQV,10,4.18,QOEFH,8YAY3
I1X3L,1,6.54,SGORG,JHXPY
7675U,1,3.79,SGORG,3CSM5
G3IXU,6,3.91,SGORG,5DIKX
Y0WEP,6,1.87,3NTA0,58PB2
WOE4N,4,4.19,3NTA0,GW6ZI
Z6SO7,5,8.07,SIDSC,17PRY
G43Y8,8,3.13,RBJP2,OTT7P
YBVTJ,9,31.38,EE16J,8VPBX
SKFRB,8,11.14,Z7H7B,RNRSP
5H8O4,7,25.01,MW4R5,MPAO6
DUIP0,5,0.99,Q3NGB,HJFMO
VR91J,4,5.09,S89AC,EB2EI
CBTS0,9,2.01,J15HB,VL9CZ
A6F14,7,9.97,H32ZZ,UBZYL
4MJLE,9,6.4,H32ZZ,VMJYN
LJJXQ,8,4.74,8HK12,4OQJ1
PMHEE,9,4.93,8AMMI,RAUEN
JF1TU,6,10.25,MBFZR,3R28Q
LUND1,1,7.68,9J9ER,OMD3C
EZLAZ,9,9.53,UKPM9,JY2QU
TJGJG,3,6.66,UKPM9,RFGWT
RY36U,4,0.99,IC7PB,X3BWP
E9792,3,0.99,IC7PB,P6J2X
W4WAR,7,6.44,YFCYQ,G90RK
N5JZ6,1,10.9,G3Z0Y,T5RAI
7ABUJ,5,4.52,BCSU0,ZUHO3
KKS4F,6,8.22,WMO63,JTO6X
DZE31,8,5.16,CHMFQ,DBNI8
2X91W,2,2.56,CHMFQ,BNGIK
VUZZN,10,7.59,OCGGQ,QHEZU
GK01N,7,8.38,I232I,6HPUX
6XLU6,10,21.59,I232I,9DA7J
WYW56,9,2.65,E7EDD,WGTLD
VA9JU,6,2.28,K99VF,XZVBW
4YLAM,1,8.13,ML5YO,ZML2R
B0Q5K,3,7.06,ML5YO,05V84
E0M92,6,30.24,VCODQ,84G67
Z4HYB,6,9.59,VCODQ,TBK0W
GOL23,6,1.92,BBE3G,B80N7
4S3HQ,7,6.67,BBE3G,V6BKZ
KH60Q,6,6.24,BBE3G,4KRU8
F6RB2,4,0.99,0YKOI,A8HUO
90I7N,9,6.02,1HKNC,ZHYQD
5SZI3,7,4.44,E75WA,FA3EA
IWLB9,5,1.53,843WN,1L985
AS43A,2,1.25,843WN,CS73N
Z2K1U,2,10.1,5S41Y,ZKYBU
NZ1NH,1,16.66,XG5F2,WURYH
EES1U,7,6.73,GZDXU,XJGQ8
VVJCW,3,7.43,4ULNL,1O9DX
IQ3P5,4,0.99,IHD17,X3BWP
29GKK,1,7.85,IHD17,A46O7
X77OZ,7,5.39,MBXVZ,P47CN
SQIVY,2,32.54,B0OEE,Y7KB7
6LL0E,3,7.63,S1W5X,XJGQ8
DP3P5,3,1.33,S1W5X,H9ZS8
LS8ZI,6,2.86,64FV9,LSX4P
VZ95M,9,19.19,KDKR3,M3QZZ
LZNM8,10,2.74,HBRKD,Q6TX0
83N8Q,6,4.1,HBRKD,YGKLY
RX7D6,3,19.25,XAPZL,2HA90
KLLK6,8,3.07,XAPZL,8DE6Y
7A3Z1,4,11.92,5WHU1,ZPG46
SJ8GV,8,13.27,2XYDR,W2KMW
LSNEI,3,8.89,2XYDR,V201T
8PTVN,5,6.22,II1D4,M7UAU
1W1R9,10,1.7,1731M,IN3KL
DX5ZL,7,13.64,FO2GP,Y6YC8
A4ISH,7,3.52,LAEZ9,1GK0H
VBE02,4,4.04,9S8TY,3CSM5
TODLO,3,2.6,MPDES,5KX5O
ROYGP,9,6.48,MPDES,EBY6L
X1NT4,3,5.93,RG7Y4,DKC29
4T5GS,2,2.61,P9J48,OVMCR
7RVZQ,6,0.99,5PF2U,57TK1
3GIXK,10,0.99,5PF2U,57TK1
W2ZJX,1,6.08,5PF2U,0X9GR
UP8UE,7,8.89,HPSK6,4VJIT
N6Y8P,9,9.75,SLF60,Y56S6
GJVXH,6,7.26,SLF60,K7NR3
G84W4,6,9.28,LTID4,04SGA
7EL0J,10,1.09,S0CEI,4XTQO
JBIRN,4,6.62,SK3ZC,JAPPU
EG8QI,3,7.76,6ZWSY,GMAN7
PKPBG,8,2.53,6ZWSY,UORX8
FRD4Z,3,14.35,AAA5M,8A94M
B7DDQ,7,5.11,VT3O7,3XFXC
2H9Q3,5,1.39,VT3O7,FJZQE
LOY86,7,7.69,H4F1J,UDRJG
VWMVW,10,19.38,ZU3O8,2SEIL
IYOMR,8,2.79,ZU3O8,SUY4D
OYRU9,5,1.83,X5NP1,DANFI
FKTQQ,2,0.99,DGMXL,8FA5U
0DW6Q,7,4.43,4P53C,K0QEE
63HPI,6,2.66,4P53C,YDQ0J
P6ETT,6,5.53,4P53C,YLKMA
ZFEI0,4,7.43,B32DX,PCJUY
5O88U,7,10.14,B32DX,ZFFU7
421QK,5,3.95,IESU7,V3YP8
X9DRN,9,28.9,G4NQZ,Y6YC8
3FMTD,4,11.77,0ZOUE,UBZYL
52FUA,2,0.99,0ZOUE,G1KVR
RC72P,10,4.17,AOX9G,OP2NK
34KNT,8,2.52,AOX9G,2SF9G
Q0IVT,10,6.53,AOX9G,PMDQO
K27K3,9,4.61,B2XGK,QZPF5
PVSP6,1,4.0,RWM3A,58PB2
ET0PF,5,2.33,IB29J,3E00S
Y5ZFP,10,0.99,TA9QG,ALIX6
SEWNA,2,5.7,JPIMF,OINLG
SQQEK,4,2.27,GKXL5,GMGO5
SM2IU,7,1.13,GKXL5,FJZQE
47QFV,4,11.03,CLWN5,LVD5O
4A1ZI,4,0.99,CK9G7,QTY42
W6AZK,4,1.71,A18AO,5LJYY
HCOTL,3,6.69,9ZE86,B28ZZ
CGGTE,9,4.8,9ZE86,XUXA0
TU6O0,1,1.84,ON6I8,ZWBXI
546AJ,3,6.71,CPKWI,PL164
YM0QX,1,2.2,FP5H9,ICY1N
85TL5,2,20.61,FP5H9,37YQC
084NF,6,36.99,8ENG8,YE4GB
DE77C,2,0.99,9W85T,XWXG8
JC5DF,8,19.12,9U2TH,5Z6NV
M2JKF,8,13.75,IR839,KLBI5
MQQ65,3,19.94,Z6E5E,9DA7J
W49Z2,10,24.88,Z6E5E,84G67
